time,L_IMU,R_IMU,L_Torque_d,L_Torque,L_AngPos,R_Torque_d,R_Torque,R_AngPos
4.796025991439819,0.0,0.0,-4.48,-4.53,-0.17,-4.48,0.0,-0.17
4.835608959197998,0.0,0.0,-2.01,-2.14,-0.19,-2.01,0.0,-0.19
4.896063804626465,0.0,0.0,0.95,0.8,-0.19,0.95,0.0,-0.19
4.93570876121521,0.0,0.0,3.69,3.63,-0.18,3.69,0.0,-0.18
4.995457887649536,0.0,0.0,5.51,5.47,-0.14,5.51,0.0,-0.14
5.075047731399536,0.0,0.0,5.97,5.98,-0.1,5.97,0.0,-0.1
5.095512866973877,0.0,0.0,5.99,5.98,-0.04,5.99,0.0,-0.04
5.134427070617676,0.0,0.0,5.3,5.34,0.02,5.3,0.0,0.02
5.196047067642212,0.0,0.0,3.13,3.19,0.08,3.13,0.0,0.08
5.23577094078064,0.0,0.0,0.09,0.25,0.13,0.09,0.0,0.13
5.296005010604858,0.0,0.0,-2.96,-2.91,0.17,-2.96,0.0,0.17
5.335566997528076,0.0,0.0,-5.21,-5.15,0.19,-5.21,0.0,0.19
5.395907878875732,0.0,0.0,-5.99,-5.98,0.19,-5.99,0.0,0.19
5.4354658126831055,0.0,0.0,-5.11,-5.16,0.18,-5.11,0.0,0.18
5.495131015777588,0.0,0.0,-2.8,-2.95,0.14,-2.8,0.0,0.14
5.596322059631348,0.0,0.0,0.28,0.18,0.1,0.28,0.0,0.1
5.618261814117432,0.0,0.0,3.29,2.74,0.04,3.29,0.0,0.04
5.636648893356323,0.0,0.0,5.38,5.15,-0.02,5.38,0.0,-0.02
5.6960060596466064,0.0,0.0,5.98,5.98,-0.08,5.98,0.0,-0.08
5.734801769256592,0.0,0.0,4.9,4.95,-0.13,4.9,0.0,-0.13
5.796081066131592,0.0,0.0,2.46,2.6,-0.17,2.46,0.0,-0.17
5.836291074752808,0.0,0.0,-0.66,-0.31,-0.19,-0.66,0.0,-0.19
5.896027088165283,0.0,0.0,-3.6,-3.5,-0.19,-3.6,0.0,-0.19
5.9363298416137695,0.0,0.0,-5.54,-5.51,-0.18,-5.54,0.0,-0.18
5.995621919631958,0.0,0.0,-5.93,-5.94,-0.14,-5.93,0.0,-0.14
6.035372972488403,0.0,0.0,-4.67,-4.75,-0.1,-4.67,0.0,-0.1
6.096034049987793,0.0,0.0,-2.11,-2.32,-0.04,-2.11,0.0,-0.04
6.136096954345703,0.0,0.0,1.04,0.92,0.02,1.04,0.0,0.02
6.195984125137329,0.0,0.0,3.9,3.48,0.08,3.9,0.0,0.08
6.236469984054565,0.0,0.0,5.68,5.64,0.13,5.68,0.0,0.13
6.295923948287964,0.0,0.0,5.87,5.88,0.17,5.87,0.0,0.17
6.334953784942627,0.0,0.0,3.83,3.99,0.19,3.83,0.0,0.19
6.395992994308472,0.0,0.0,0.76,0.86,0.19,0.76,0.0,0.19
6.435926914215088,0.0,0.0,-2.53,-2.38,0.18,-2.53,0.0,0.18
6.496002912521362,0.0,0.0,-5.05,-5.02,0.14,-5.05,0.0,0.14
6.576361894607544,0.0,0.0,-5.99,-5.99,0.1,-5.99,0.0,0.1
6.5971760749816895,0.0,0.0,-5.07,-5.11,0.04,-5.07,0.0,0.04
6.655363082885742,0.0,0.0,-2.56,-2.62,-0.02,-2.56,0.0,-0.02
6.695506811141968,0.0,0.0,0.74,0.22,-0.08,0.74,0.0,-0.08
6.735509872436523,0.0,0.0,3.81,3.76,-0.13,3.81,0.0,-0.13
6.795857906341553,0.0,0.0,5.7,5.65,-0.17,5.7,0.0,-0.17
6.83596396446228,0.0,0.0,5.81,5.83,-0.19,5.81,0.0,-0.19
6.895841836929321,0.0,0.0,4.11,4.16,-0.19,4.11,0.0,-0.19
6.936156749725342,0.0,0.0,1.13,1.62,-0.18,1.13,0.0,-0.18
6.99602198600769,0.0,0.0,-2.2,-1.98,-0.14,-2.2,0.0,-0.14
7.034620761871338,0.0,0.0,-4.85,-4.7,-0.1,-4.85,0.0,-0.1
7.095972061157227,0.0,0.0,-5.98,-5.97,-0.04,-5.98,0.0,-0.04
7.135056018829346,0.0,0.0,-5.25,-5.3,0.02,-5.25,0.0,0.02
7.19589900970459,0.0,0.0,-2.89,-3.15,0.08,-2.89,0.0,0.08
7.23553204536438,0.0,0.0,4.15,4.06,0.13,4.15,0.0,0.13
7.295914888381958,0.0,0.0,5.86,5.83,0.17,5.86,0.0,0.17
7.335345029830933,0.0,0.0,5.55,5.6,0.19,5.55,0.0,0.19
7.395983934402466,0.0,0.0,3.31,3.99,0.19,3.31,0.0,0.19
7.4354248046875,0.0,0.0,-0.06,0.16,0.18,-0.06,0.0,0.18
7.495984077453613,0.0,0.0,-3.42,-3.21,0.14,-3.42,0.0,0.14
7.5362389087677,0.0,0.0,-5.6,-5.57,0.09,-5.6,0.0,0.09
7.595836877822876,0.0,0.0,-5.83,-5.85,0.04,-5.83,0.0,0.04
7.635570764541626,0.0,0.0,-4.05,-4.08,-0.02,-4.05,0.0,-0.02
7.6960060596466064,0.0,0.0,-0.86,-1.03,-0.08,-0.86,0.0,-0.08
7.755430698394775,0.0,0.0,2.62,2.51,-0.13,2.62,0.0,-0.13
7.796092748641968,0.0,0.0,5.2,5.17,-0.17,5.2,0.0,-0.17
7.836145877838135,0.0,0.0,5.98,5.98,-0.19,5.98,0.0,-0.19
7.895996809005737,0.0,0.0,4.69,4.72,-0.19,4.69,0.0,-0.19
7.936323881149292,0.0,0.0,1.77,1.83,-0.18,1.77,0.0,-0.18
7.996057033538818,0.0,0.0,-1.75,-1.66,-0.14,-1.75,0.0,-0.14
8.035478830337524,0.0,0.0,-4.67,-4.63,-0.09,-4.67,0.0,-0.09
8.095530986785889,0.0,0.0,-5.98,-5.96,-0.04,-5.98,0.0,-0.04
8.13535189628601,0.0,0.0,-5.21,-5.25,0.02,-5.21,0.0,0.02
8.1959068775177,0.0,0.0,-2.64,-3.42,0.08,-2.64,0.0,0.08
8.235803127288818,0.0,0.0,0.83,0.39,0.13,0.83,0.0,0.13
8.295872926712036,0.0,0.0,4.03,3.96,0.17,4.03,0.0,0.17
8.336081743240356,0.0,0.0,5.83,5.8,0.19,5.83,0.0,0.19
8.39584994316101,0.0,0.0,5.61,5.65,0.19,5.61,0.0,0.19
8.436351776123047,0.0,0.0,3.45,3.51,0.18,3.45,0.0,0.18
8.496073961257935,0.0,0.0,-5.97,-5.95,0.14,-5.97,0.0,0.14
8.53633189201355,0.0,0.0,-5.18,-5.21,0.09,-5.18,0.0,0.09
8.596109867095947,0.0,0.0,-2.41,-2.5,0.04,-2.41,0.0,0.04
8.634890794754028,0.0,0.0,1.27,1.18,-0.02,1.27,0.0,-0.02
8.69608998298645,0.0,0.0,4.47,4.44,-0.08,4.47,0.0,-0.08
8.735543012619019,0.0,0.0,5.97,5.81,-0.13,5.97,0.0,-0.13
8.796015977859497,0.0,0.0,5.17,5.49,-0.17,5.17,0.0,-0.17
8.836295127868652,0.0,0.0,2.4,3.06,-0.19,2.4,0.0,-0.19
8.896111011505127,0.0,0.0,-1.28,-0.94,-0.19,-1.28,0.0,-0.19
8.955522060394287,0.0,0.0,-4.48,-4.4,-0.18,-4.48,0.0,-0.18
8.99600100517273,0.0,0.0,-5.97,-5.96,-0.14,-5.97,0.0,-0.14
9.056066036224365,0.0,0.0,-5.17,-5.24,-0.09,-5.17,0.0,-0.09
9.095425844192505,0.0,0.0,-2.4,-2.64,-0.04,-2.4,0.0,-0.04
9.13489294052124,0.0,0.0,1.28,1.23,0.02,1.28,0.0,0.02
9.195995092391968,0.0,0.0,4.48,4.4,0.08,4.48,0.0,0.08
9.235572814941406,0.0,0.0,5.97,5.81,0.13,5.97,0.0,0.13
9.296050786972046,0.0,0.0,5.17,5.55,0.17,5.17,0.0,0.17
9.355972051620483,0.0,0.0,2.4,2.79,0.19,2.4,0.0,0.19
9.395628929138184,0.0,0.0,-1.29,-1.18,0.19,-1.29,0.0,0.19
9.434725999832153,0.0,0.0,-4.48,-4.36,0.18,-4.48,0.0,0.18
9.496009826660156,0.0,0.0,-5.97,-5.93,0.14,-5.97,0.0,0.14
9.536253929138184,0.0,0.0,-5.17,-5.49,0.09,-5.17,0.0,0.09
9.59606385231018,0.0,0.0,-2.39,-2.67,0.04,-2.39,0.0,0.04
9.635589122772217,0.0,0.0,1.29,1.2,-0.02,1.29,0.0,-0.02
9.6960129737854,0.0,0.0,4.49,4.3,-0.08,4.49,0.0,-0.08
9.735575914382935,0.0,0.0,5.97,5.96,-0.13,5.97,0.0,-0.13
9.795972108840942,0.0,0.0,5.16,5.22,-0.17,5.16,0.0,-0.17
9.835444927215576,0.0,0.0,2.39,2.54,-0.19,2.39,0.0,-0.19
9.894866943359375,0.0,0.0,-1.3,-1.21,-0.19,-1.3,0.0,-0.19
9.93621277809143,0.0,0.0,-4.49,-4.42,-0.18,-4.49,0.0,-0.18
9.996081113815308,0.0,0.0,-5.97,-5.87,-0.14,-5.97,0.0,-0.14
10.034737825393677,0.0,0.0,-5.16,-5.34,-0.09,-5.16,0.0,-0.09
10.09602403640747,0.0,0.0,-2.38,-2.51,-0.04,-2.38,0.0,-0.04
10.134895086288452,0.0,0.0,1.3,1.19,0.02,1.3,0.0,0.02
10.196079015731812,0.0,0.0,4.49,3.92,0.08,4.49,0.0,0.08
10.235569715499878,0.0,0.0,5.97,5.89,0.13,5.97,0.0,0.13
10.29603886604309,0.0,0.0,5.16,5.45,0.17,5.16,0.0,0.17
10.335875034332275,0.0,0.0,2.38,2.79,0.19,2.38,0.0,0.19
10.39611005783081,0.0,0.0,-1.31,-0.89,0.19,-1.31,0.0,0.19
10.435080766677856,0.0,0.0,-4.5,-4.42,0.18,-4.5,0.0,0.18
10.496047973632812,0.0,0.0,-5.97,-5.95,0.14,-5.97,0.0,0.14
10.53538990020752,0.0,0.0,-5.16,-5.19,0.09,-5.16,0.0,0.09
10.59500789642334,0.0,0.0,-2.37,-2.64,0.04,-2.37,0.0,0.04
10.635466814041138,0.0,0.0,1.31,0.69,-0.02,1.31,0.0,-0.02
10.695916891098022,0.0,0.0,4.5,4.42,-0.08,4.5,0.0,-0.08
10.735718727111816,0.0,0.0,5.97,5.96,-0.13,5.97,0.0,-0.13
10.796146869659424,0.0,0.0,5.15,5.18,-0.17,5.15,0.0,-0.17
10.834590911865234,0.0,0.0,2.37,2.45,-0.19,2.37,0.0,-0.19
10.896025896072388,0.0,0.0,-1.32,-1.14,-0.19,-1.32,0.0,-0.19
10.935398817062378,0.0,0.0,-4.5,-4.4,-0.18,-4.5,0.0,-0.18
10.995900869369507,0.0,0.0,-5.97,-5.95,-0.14,-5.97,0.0,-0.14
11.035622119903564,0.0,0.0,-5.15,-5.23,-0.09,-5.15,0.0,-0.09
11.096014022827148,0.0,0.0,-2.36,-2.8,-0.04,-2.36,0.0,-0.04
11.136101961135864,0.0,0.0,1.32,1.05,0.02,1.32,0.0,0.02
11.196019887924194,0.0,0.0,4.51,4.39,0.08,4.51,0.0,0.08
11.235612869262695,0.0,0.0,5.97,5.95,0.13,5.97,0.0,0.13
11.296051979064941,0.0,0.0,5.15,5.54,0.17,5.15,0.0,0.17
11.335718154907227,0.0,0.0,2.36,2.93,0.19,2.36,0.0,0.19
11.436280965805054,0.0,0.0,-1.33,-0.84,0.19,-1.33,0.0,0.19
11.458619117736816,0.0,0.0,-4.51,-4.43,0.18,-4.51,0.0,0.18
11.49607801437378,0.0,0.0,-5.97,-5.96,0.14,-5.97,0.0,0.14
11.535567045211792,0.0,0.0,-5.15,-5.18,0.09,-5.15,0.0,0.09
11.595944881439209,0.0,0.0,-2.35,-2.64,0.04,-2.35,0.0,0.04
11.63630199432373,0.0,0.0,1.33,1.2,-0.02,1.33,0.0,-0.02
11.696103811264038,0.0,0.0,4.52,4.42,-0.08,4.52,0.0,-0.08
11.73622179031372,0.0,0.0,5.97,5.93,-0.13,5.97,0.0,-0.13
11.796049118041992,0.0,0.0,5.14,5.22,-0.17,5.14,0.0,-0.17
11.835571765899658,0.0,0.0,2.35,2.46,-0.19,2.35,0.0,-0.19
11.895933866500854,0.0,0.0,-1.34,-1.23,-0.19,-1.34,0.0,-0.19
11.935617923736572,0.0,0.0,-4.52,-4.35,-0.18,-4.52,0.0,-0.18
11.99611210823059,0.0,0.0,-5.97,-5.94,-0.14,-5.97,0.0,-0.14
12.036319971084595,0.0,0.0,-5.14,-5.17,-0.09,-5.14,0.0,-0.09
12.096038818359375,0.0,0.0,-2.34,-2.42,-0.03,-2.34,0.0,-0.03
12.13505506515503,0.0,0.0,1.35,0.43,0.02,1.35,0.0,0.02
12.195343017578125,0.0,0.0,4.53,4.38,0.08,4.53,0.0,0.08
12.234992027282715,0.0,0.0,5.97,5.95,0.13,5.97,0.0,0.13
12.295130968093872,0.0,0.0,5.14,5.28,0.17,5.14,0.0,0.17
12.334621906280518,0.0,0.0,2.33,2.4,0.19,2.33,0.0,0.19
12.396073818206787,0.0,0.0,-1.35,-1.0,0.19,-1.35,0.0,0.19
12.435413837432861,0.0,0.0,-4.53,-4.5,0.18,-4.53,0.0,0.18
12.494884967803955,0.0,0.0,-5.97,-5.96,0.14,-5.97,0.0,0.14
12.534964799880981,0.0,0.0,-5.13,-5.16,0.09,-5.13,0.0,0.09
12.595423936843872,0.0,0.0,-2.33,-2.67,0.03,-2.33,0.0,0.03
12.635126829147339,0.0,0.0,1.36,1.24,-0.02,1.36,0.0,-0.02
12.696019887924194,0.0,0.0,4.53,4.43,-0.08,4.53,0.0,-0.08
12.735389947891235,0.0,0.0,5.97,5.97,-0.13,5.97,0.0,-0.13
12.795192956924438,0.0,0.0,5.13,5.21,-0.17,5.13,0.0,-0.17
12.83505392074585,0.0,0.0,2.32,2.39,-0.19,2.32,0.0,-0.19
12.895229816436768,0.0,0.0,-1.36,-1.21,-0.19,-1.36,0.0,-0.19
12.93516993522644,0.0,0.0,-4.53,-4.37,-0.18,-4.53,0.0,-0.18
12.995316982269287,0.0,0.0,-5.97,-5.96,-0.14,-5.97,0.0,-0.14
13.035941123962402,0.0,0.0,-5.13,-5.35,-0.09,-5.13,0.0,-0.09
13.09593391418457,0.0,0.0,-2.32,-2.5,-0.03,-2.32,0.0,-0.03
13.135035037994385,0.0,0.0,1.37,1.24,0.02,1.37,0.0,0.02
13.194700002670288,0.0,0.0,4.54,4.49,0.08,4.54,0.0,0.08
13.25603199005127,0.0,0.0,5.97,5.97,0.13,5.97,0.0,0.13
13.29562497138977,0.0,0.0,5.13,5.18,0.17,5.13,0.0,0.17
13.335667848587036,0.0,0.0,2.32,2.97,0.19,2.32,0.0,0.19
13.395911931991577,0.0,0.0,-1.37,-0.91,0.19,-1.37,0.0,0.19
13.435096025466919,0.0,0.0,-4.54,-4.06,0.18,-4.54,0.0,0.18
13.494289875030518,0.0,0.0,-5.97,-5.93,0.14,-5.97,0.0,0.14
13.534907102584839,0.0,0.0,-5.12,-5.24,0.09,-5.12,0.0,0.09
13.594840049743652,0.0,0.0,-2.31,-2.47,0.03,-2.31,0.0,0.03
13.63630199432373,0.0,0.0,1.37,1.32,-0.02,1.37,0.0,-0.02
13.695444822311401,0.0,0.0,4.54,4.48,-0.08,4.54,0.0,-0.08
13.735078811645508,0.0,0.0,5.98,5.97,-0.13,5.98,0.0,-0.13
13.79603385925293,0.0,0.0,5.12,5.16,-0.17,5.12,0.0,-0.17
13.835005760192871,0.0,0.0,2.3,2.4,-0.19,2.3,0.0,-0.19
13.894742965698242,0.0,0.0,-1.38,-0.6,-0.19,-1.38,0.0,-0.19
13.93501591682434,0.0,0.0,-4.55,-4.28,-0.18,-4.55,0.0,-0.18
13.995460033416748,0.0,0.0,-5.98,-5.95,-0.14,-5.98,0.0,-0.14
14.035094022750854,0.0,0.0,-5.12,-5.31,-0.09,-5.12,0.0,-0.09
14.095970869064331,0.0,0.0,-2.3,-2.66,-0.03,-2.3,0.0,-0.03
14.135143756866455,0.0,0.0,1.39,1.31,0.02,1.39,0.0,0.02
14.19603705406189,0.0,0.0,4.55,4.48,0.08,4.55,0.0,0.08
14.235482931137085,0.0,0.0,5.98,5.94,0.13,5.98,0.0,0.13
14.295894861221313,0.0,0.0,5.11,5.15,0.17,5.11,0.0,0.17
14.334962844848633,0.0,0.0,2.29,3.0,0.19,2.29,0.0,0.19
14.396049737930298,0.0,0.0,-1.39,-0.89,0.19,-1.39,0.0,0.19
14.435473918914795,0.0,0.0,-4.56,-4.49,0.18,-4.56,0.0,0.18
14.496004104614258,0.0,0.0,-5.98,-5.94,0.14,-5.98,0.0,0.14
14.534481763839722,0.0,0.0,-5.11,-5.21,0.09,-5.11,0.0,0.09
14.596057891845703,0.0,0.0,-2.29,-2.4,0.03,-2.29,0.0,0.03
14.63595700263977,0.0,0.0,1.4,1.31,-0.02,1.4,0.0,-0.02
14.695953845977783,0.0,0.0,4.56,4.5,-0.08,4.56,0.0,-0.08
14.735574007034302,0.0,0.0,5.98,5.96,-0.13,5.98,0.0,-0.13
14.794259786605835,0.0,0.0,5.11,5.44,-0.17,5.11,0.0,-0.17
14.834961891174316,0.0,0.0,2.28,2.75,-0.19,2.28,0.0,-0.19
14.895663022994995,0.0,0.0,-1.4,-0.85,-0.19,-1.4,0.0,-0.19
14.93520188331604,0.0,0.0,-4.56,-4.39,-0.18,-4.56,0.0,-0.18
14.995888948440552,0.0,0.0,-5.98,-5.92,-0.14,-5.98,0.0,-0.14
15.035033941268921,0.0,0.0,-5.1,-5.13,-0.09,-5.1,0.0,-0.09
15.09505295753479,0.0,0.0,-2.28,-2.35,-0.03,-2.28,0.0,-0.03
15.135138988494873,0.0,0.0,1.41,1.35,0.02,1.41,0.0,0.02
15.195936918258667,0.0,0.0,4.57,4.5,0.08,4.57,0.0,0.08
15.23475980758667,0.0,0.0,5.98,5.89,0.13,5.98,0.0,0.13
15.295928955078125,0.0,0.0,5.1,5.31,0.17,5.1,0.0,0.17
15.335223913192749,0.0,0.0,2.28,2.36,0.19,2.28,0.0,0.19
15.395987749099731,0.0,0.0,-1.41,-1.3,0.19,-1.41,0.0,0.19
15.435336828231812,0.0,0.0,-4.57,-4.51,0.18,-4.57,0.0,0.18
15.496036052703857,0.0,0.0,-5.98,-5.94,0.14,-5.98,0.0,0.14
15.53535509109497,0.0,0.0,-5.1,-5.13,0.09,-5.1,0.0,0.09
15.595993995666504,0.0,0.0,-2.27,-2.39,0.03,-2.27,0.0,0.03
15.63537883758545,0.0,0.0,1.42,0.33,-0.02,1.42,0.0,-0.02
15.696045875549316,0.0,0.0,4.57,4.11,-0.08,4.57,0.0,-0.08
15.735673904418945,0.0,0.0,5.98,5.94,-0.13,5.98,0.0,-0.13
15.816184043884277,0.0,0.0,5.1,5.24,-0.17,5.1,0.0,-0.17
15.836807012557983,0.0,0.0,2.27,2.41,-0.19,2.27,0.0,-0.19
15.896058082580566,0.0,0.0,-1.42,-1.3,-0.19,-1.42,0.0,-0.19
15.934614896774292,0.0,0.0,-4.58,-4.46,-0.18,-4.58,0.0,-0.18
15.996018886566162,0.0,0.0,-5.98,-5.97,-0.14,-5.98,0.0,-0.14
16.035505056381226,0.0,0.0,-5.09,-5.27,-0.09,-5.09,0.0,-0.09
16.096045970916748,0.0,0.0,-2.26,-2.37,-0.03,-2.26,0.0,-0.03
16.1351420879364,0.0,0.0,1.43,1.02,0.02,1.43,0.0,0.02
16.196027994155884,0.0,0.0,4.58,4.21,0.08,4.58,0.0,0.08
16.23558497428894,0.0,0.0,5.98,5.96,0.13,5.98,0.0,0.13
